vulcanology,/ˌvʌl.kəˈnɒ.lə.dʒi/
volcanology,/ˌvɒl.kəˈnɒ.lə.dʒi/
outrage,/ˈaʊt.ɹeɪd͡ʒ/
climatology,/klaɪ.mɪˈtɒ.lə.d͡ʒi/
atrocity,/əˈtɹɒsɪti/
nonplus,/nɒnˈplʌs/
wasabi,/wəˈsɑːbi/
Achillean,/ˌækɪˈliːən/
achilous,/ˌeɪˈkaɪləs/
sedition,/sɛˈdɪ.ʃən/
bight,/baɪt/
antelope,/ˈæn.tɪ.ləʊp/
gazelle,/ɡəˈzɛl/
oryx,/ˈɔɹ.ɪks/
wildebeest,/ˈwɪldəbist/
flamingo,/fləˈmɪŋɡoʊ/
cheetah,/ˈt͡ʃiːtə/
leopard,/ˈlɛpəd/
mongoose,/ˈmɒŋ.ɡuːs/
hippopotamus,/ˌhɪp.əˈpɒt.ə.məs/
hyrax,/ˈhaɪ.ɹæks/
dassie,/ˈdæs.i/
warthog,/ˈwɔːtˌhɒɡ/
flag,/flæɡ/
dynamic,/daɪˈnæm.ɪk/
static,/ˈstæt.ɪk/
somatize,/ˈsəʊmətaɪz/
lioness,/ˈlaɪ.ə.nɪs/
deserter,/dɪˈzɜːtə(ɹ)/
scorpion,/ˈskɔː.pi.ən/
monkey,/ˈmʌŋki/
crocodile,/ˈkɹɑkədaɪl/
Python,/ˈpaɪθən/
cobra,/ˈkəʊbɹə/
liar,/ˈlaɪ.ə/
lyre,/ˈlaɪ.ə/
poisonous,/ˈpɔɪzənəs/
brioche,/ˈbriːɒʃ/
venomous,/ˈvɛnəməs/
toxic,/ˈtɒk.sɪk/
toxicity,/tɒkˈsɪs.ə.ti/
toxin,/ˈtɒksɪn/
ANZAC,/ˈænzæk/
atlas,/ˈætləs/
Zeus,/zjuːs/
fare,/fɛə/
ox,/ˈɑks/
fountain,/ˈfaʊn.tn̩/
festival,/ˈfɛstɪvl̩/
wheat,/wiːt/
beret,/ˈbɛɹeɪ/
rind,/ɹaɪnd/
horny,/ˈhɔːni/
beration,/bəˈɹeɪʃən/
Gothic,/ˈɡɒθ.ɪk/
kaput,/kəˈpʊt/
apollo,/əˈpɒləʊ/
template,/ˈtɛm.plɪt/
lizard,/ˈlɪz.əd/
type,/taɪp/
aren't,/ɑːnt/
demo,/ˈdɛm.əʊ/
spool,/spuːl/
Prosecco,/pɹəˈsɛkoʊ/
Acheron,/ˈæ.kəɹ.ən/
achievable,/əˈt͡ʃivəbəl/
achievance,/əˈt͡ʃiː.vəns/
miner,/ˈmaɪnə(ɹ)/
minor,/ˈmaɪ.nəɹ/
Santorini,/ˌsantɒˈɹiːnɪ/
cos,/kɑs/
Corfu,/ˈkɔɹ.fjuː/
Thira,/ˈθɪəɹə/
defenestration,/dɪˌfɛnɪˈstɹeɪʃ(ə)n/
egregious,/ɪˈɡɹiː.d͡ʒəs/
afflatus,/əˈfleɪtəs/
alopecia,/ˌæl.əʊˈpiː.ʃə/
avuncular,/əˈvʌŋkjʊlə/
battology,/baˈtɒl.ə.dʒi/
Alexandria,/æləkˈzændɹi.ə/
Chios,/ˈki.ɑs/
Hania,/ˈhɑniə/
Corinth,/ˈkɒɹɪnθ/
Delphi,/ˈdɛlfi/
drama,/ˈdɹɑːmə/
Ioannina,/jɔˈɑninɑ/
Thessaloniki,/ˌθɛsələˈniːki/
barrow,/ˈbæ.ɹəʊ/
bracket,/ˈbɹækɪt/
subtle,/ˈsʌt(ə)l/
hitman,/ˈhɪtmæːn/
budgerigar,/ˈbʌd͡ʒəɹiˌɡɑɹ/
galah,/ɡəˈlɑː/
participant,/pɑːˈtɪsɪpənt/
perspective,/pɚˈspɛk.tɪv/
proper,/ˈpɹɔp.ə/
shelf,/ʃɛlf/
front,/fɹʌnt/
code,/kəʊd/
management,/ˈmænɪd͡ʒmənt/
video,/ˈvɪd.i.əʊ/
virtual,/ˈvɜːt͡ʃʊəl/
heating,/ˈhiːtɪŋ/
carry,/ˈkæɹ.ɪ/
scanner,/ˈskænɚ/
retail,/ˈɹiˌteɪl/
request,/ɹɪˈkwɛst/
producer,/pɹəˈdjuːsə/
substitute,/ˈsʌbstɪtʃuːt/
substitution,/ˌsʌbstəˈtuʃən/
reference,/ˈɹɛf.(ə)ɹəns/
reputation,/ˌɹɛpjʊˈteɪʃən/
offer,/ˈɒfə(ɹ)/
cocoa,/ˈkəʊ.kəʊ/
potato,-eɪtəʊ
historical,/hɪˈstɒɹɪkəl/
historic,/(h)ɪˈstɒɹɪk/
researcher,/ɹɪˈsɜː.t͡ʃə/
research,/ɹɪˈsɜːt͡ʃ/
melon,/ˈmɛlən/
linen,/ˈlɪnɪn/
underpants,/ˈʌndə(ɹ)ˌpænts/
don,/dɒn/
hagiography,/ˌhæɡiˈɒɡɹəfi/
preference,/ˈpɹɛf(ə)ɹ(ə)ns/
heater,/ˈhitɚ/
Canadianize,/kəˈneɪ.di.ə.naɪz/
Australianize,/ɒˈstɹeɪljənaɪz/
Francophone,/ˈfɹæŋkɒfəʊn/
Australianise,/ɒˈstɹeɪljənaɪz/
da,/dɑː/
dis,/dɪs/
stamen,/ˈsteɪ.mən/
brothers,/ˈbɹʌðə(ɹ)z/
sisters,/ˈsɪstəz/
grasp,/ɡɹɑːsp/
happen,/ˈhæpən/
hernia,/ˈhɜː(ɹ)niə/
I'd,/aɪd/
we'd,/wiːd/
it'd,/ˈɪtəd/
you've,/juːv/
they've,/ðeɪv/
they're,/ðɛə/
we're,/wɪə/
he's,/ˈhiːz/
she's,/ʃiːz/
snowman,/ˈsnəʊ.mæn/
'tis,/tɪz/
achiever,/əˈt͡ʃiːvɚ/
aching,/ˈeɪ.kɪŋ/
achiote,/ˌɑt͡ʃiːˈoʊti/
isn't,/ˈɪzənt/
doesn't,/ˈdʌzənt/
hasn't,/ˈhæzn̩t/
hadn't,/ˈhæd(ə)nt/
didn't,/ˈdɪd(ə)nt/
couldn't,/ˈkʊd.(ə)nt/
wouldn't,/ˈwʊdn̩t/
won't,/oʊ/
don't,/dəʊnt/
shan't,/ˈʃɑːnt/
haven't,/ˈhævn̩t/
frown,/fɹaʊn/
success,/səkˈsɛs/
concatenate,/kənˈkæ.tə.neɪt/
oughtn't,/ɔːnt/
mustn't,/ˈmʌs.n̩t/
mightn't,/ˈmaɪtənt/
mayn't,/meɪnt/
needn't,/niːdn̩t/
sha'n't,/ˈʃɑːnt/
wont,/wəʊnt/
haunt,/hɔːnt/
purge,/pɜːd͡ʒ/
service,/ˈsɜː.vɪs/
chiasmus,/kaɪˈæzməs/
jenny,/ˈd͡ʒɛni/
simian,/ˈsɪm.i.ən/
Reykjavík,/ˈɹɛk.jə.vɪk/
aimer,/ˈeɪmə/
Skopje,/ˈskɒp.jeɪ/
Vaduz,/vəˈduːts/
immature,/ɪməˈtjʊə(ɹ)/
Gozo,/ˈɡəʊzəʊ/
Valletta,/vəˈlɛtə/
Spitsbergen,/ˈspɪtsˌbɛə(ɹ)ɡən/
ursine,/ˈɜː.saɪn/
glad,/ɡlæd/
wort,/wɜːt/
tobacco,/təˈbæk.əʊ/
caucus,/ˈkɔː.kəs/
nonagon,/ˈnɑn.ə.ɡɑn/
enneagon,/ˈɛ.niː.ə.ɡən/
decagon,/ˈdɛ.kə.ɡɑn/
porcine,/ˈpoʊɹ.saɪn/
achromatic,/ˌæk.ɹəˈmæt.ɪk/
identify,/aɪˈdɛn.(t)ə.faɪ/
undermine,/ˌʌn.dəˈmaɪn/
exile,/ˈɛɡˌzaɪl/
two-faced,/ˈtuːˈfeɪst/
double,/ˈdʌb(ə)l/
hirsute,/həːˈsjuːt/
czar,/zɑː(ɹ)/
tsar,/(t)sɑː/
antagonist,/ænˈtæɡənɪst/
DMZ,/ˈdiːˌɛmˌziː/
ghetto,/ˈɡɛ.təʊ/
saber,/ˈseɪ.bɚ/
flèche,/flɛʃ/
Drenthe,/ˈdɹɛntə/
Friesland,/ˈfɹiːzlənd/
sunroof,/ˈsʌnˌɹuːf/
UAE,/juː.eɪ.iː/
apricot,/ˈeɪ.pɹɪ.kɒt/
souvenir,/ˌsuːvəˈnɪə/
magazine,/mæɡ.əˈziːn/
seine,/seɪn/
cosy,/ˈkəʊzi/
Sehnsucht,/ˈzeɪnˌzuːxt/
cartouche,/kɑːˈtuːʃ/
formaldehyde,/fɔː(ɹ)ˈmældɪhaɪd/
pumice,/ˈpʌm.ɪs/
mope,/məʊp/
pestilence,/ˈpɛstələn(t)s/
mange,/meɪnd͡ʒ/
myxomatosis,/ˌmɪksəməˈtəʊsɪs/
frappe,/fɹæˈpeɪ/
frappé,/fɹæˈpeɪ/
ignominious,/ɪɡnəˈmɪniəs/
erudite,/ˈɛɹ.ʊ.daɪt/
mote,/moʊt/
moat,/məʊt/
prestige,/pɹɛsˈtiːd͡ʒ/
adversary,/ˈæd.və.sɛɹi/
prawn,/pɹɔːn/
shrimp,/ʃɹɪmp/
amongst,/əˈmʌŋst/
amaze,/əˈmeɪz/
tod,/tɒd/
sie,/saɪ/
vegetarianism,/vɛd͡ʒɪˈtɛɹi.ənɪzəm/
cot,/kɒt/
pretty,/ˈpɹɪti/
bustier,/ˈbuːstiɚ/
peculiar,/pɪˈkjuː.li.ə/
metanoia,/ˌmɛtəˈnɔɪə/
manifold,/ˈmænɪˌfoʊld/
include,/ɪnˈkluːd/
included,/ɪnˈkluːdɪd/
muggle,/ˈmʌɡl̩/
est,/ɛst/
ex,/ɛks/
deciduous,/dɪˈsɪd͡ʒ.ʊ.əs/
evergreen,/ˈɛvəɡɹiːn/
auf,/ɔːf/
barranca,/bəˈɹæŋkə/
doppelganger,/ˈdɒp(ə)lˌɡɛŋə/
poltergeist,/ˈpoʊl.tɚˌɡaɪst/
Christendom,/ˈkɹɪsn̩dəm/
puritan,/ˈpjʊɹɪtən/
pretext,/ˈpɹiːtɛkst/
nasty,/ˈnaː.sti/
horrid,/ˈhɒɹɪd/
torrid,/ˈtɒɹɪd/
contribute,/kənˈt(ʃ)ɹɪb.juːt/
saxophone,/ˈsæksəfoʊn/
honeycomb,/ˈhʌnikəʊm/
Cheerios,/ˈtʃɪəɹ.i.əʊz/
blueberry,/ˈbluːb(ə)ɹi/
poo,/puː/
bes,/biːz/
poker,/ˈpoʊkɚ/
informatics,/ɪnfəˈmætɪks/
informatician,/ˌɪnfəməˈtɪʃən/
Utrecht,/ˈjuˌtɹɛkt/
ersatz,/ˈɛəzæts/
sans,/sænz/
Murrinh-Patha,/ˈmʊrɪn-paːtaː/
horseshoe,/ˈhɔːs.ʃuː/
racetrack,/ˈɹeɪsˌtɹæk/
speedway,/ˈspiːdweɪ/
spaceport,/ˈspeɪs.pɔːt/
skater,/ˈskeɪ.tə(ɹ)/
puce,/pjuːs/
turf,/tɝf/
clitoris,/ˈklɪtəɹɪs/
Samothracian,/sæməʊˈθɹeɪʃən/
tenet,/ˈtɛnɪt/
pool,/puːl/
pirate,/ˈpaɪ̯(ə)ɹɪt/
buccaneer,/ˌbʌkəˈnɪɚ/
pabulum,/ˈpabjʊləm/
log,/lɒɡ/
special,/ˈspɛʃl̩/
coinage,/ˈkɔɪnɪd͡ʒ/
lounge,/laʊnd͡ʒ/
Aotearoa,/aʊ.tɪəˈrɐʉ.a/
fromage,/fɹəˈmɑːʒ/
drake,/dɹeɪk/
LARP,/ˈlɑːp/
annual,/ˈæn.ju.əl/
biannually,/baɪˈænjuːəliː/
decennial,/dɪˈsɛnɪəɫ/
bicentennial,/ˌbaɪsɛnˈtɛnɪəl/
millennial,/mɪˈlɛ.nɪ.əl/
bimillennial,/baɪˈmɪlɛn.i.əl/
decile,[ˈdɛsaɪɫ]
dated,/ˈdeɪtɪd/
pulchritudinous,/ˌpʌlkɹɪˈtjuːdɪnəs/
carburetor,/ˈkɑːb(j)əˌɹɛtə/
Kriol,/ˈkɹiɒl/
creole,/ˈkɹi.əʊl/
curio,/ˈkjʊə̯ɹiˌəʊ̯/
meek,/miːk/
eerie,/ˈɪəɹi/
earthworm,/ˈɜː(ɹ)θˌwɜː(ɹ)m/
pater,/ˈpeɪtɚ/
mater,/ˈmeɪtə/
frater,/ˈfreɪtə(ɹ)/
vixen,/ˈvɪk.sən/
abbas,/abəz/
nix,/nɪks/
gast,/ɡɑːst/
fewer,/ˈfjuː.ɚ/
little,/ˈlɪt(ə)l/
less,/lɛs/
least,/liːst/
manic,/ˈmænɪk/
coyote,/kəˈjoʊ.ti/
fawn,/fɔːn/
skunk,/skʌŋk/
rowing,/ˈɹoʊɪŋ/
ska,/skɑː/
robber,/ˈɹɒb.ə(ɹ)/
integument,/ɪnˈtɛɡ.jʊ.mənt/
muck,/mʌk/
timber,/ˈtɪmbə/
timbre,/ˈtæm.bə/
Bangla,/ˈbaŋla/
Bengali,/bɛŋˈɡɔːli/
Bicol,/ˈbiːkɔːl/
Cebuano,/sɛˈbwaː.n̪o/
Chickasaw,/ˈtʃɪkəsɔː/
Gujarati,/ˌɡʊd͡ʒəˈrɑːti/
Hopi,/ˈhəʊ.pi/
Luo,/ˈluː.əʊ/
Malayalam,/ˌmalaˈjaːɭam/
Marathi,/məˈɹɑːti/
Quechua,/ˈkɛt͡ʃwə/
Quenya,/ˈkwɛnjə/
Sinhalese,/sɪnhəˈliːz/
Sioux,/suː/
Tamil,/ˈθʌmɪɹ/
Urdu,/ˈʊəˌduː/
Sinhala,/ˈsɪnhələ/
dari,/ˈdɑːɹi/
dumpling,/ˈdʌmp.lɪŋ/
alumnus,/əˈlʌmnəs/
antenna,/ænˈtɛn.ə/
trunk,/tɹʌŋk/
bacterium,/bækˈtɪəɹ.ɪəm/
beau,/bəʊ/
corpus,/ˈkɔːpəs/
Sarah,/ˈsɛɚ.ə/
batter,/ˈbætə/
aerial,/ˈɛɹiəl/
method,/ˈmɛθəd/
scenario,/sɪˈnɑːɹi.əʊ/
shared,/ʃɛːd/
truck,/tɹʌk/
label,/ˈleɪbəl/
buyer,/ˈbaɪ.ə(ɹ)/
local,/ˈləʊkl̩/
scanty,/ˈskænti/
mango,/ˈmæŋɡəʊ/
gab,/ɡæb/
harpsichord,/ˈhɑː(ɹ)p.sɪ.kɔː(ɹ)d/
defunct,/dɪˈfʌŋkt/
loo,/luː/
follower,/ˈfɒləʊə(ɹ)/
foolishness,/ˈfuːlɪʃnəs/
knick-knack,/ˈnɪkˌnæk/
ed,/ɛd/
killer,/ˈkɪlə(ɹ)/
crapper,/ˈkɹæ.pɚ/
duststorm,/ˈdʌst.stɔːm/
typhoon,"/taːi̯²² fʊŋ⁵⁵/"
cyclone,/ˈsaɪ.kloʊn/
monsoon,/mɒnˈsuːn/
lasagna,/ləˈzɑː.njə/
Lyssa,/ˈlɪsə/
lust,/lʌst/
glean,/ɡliːn/
tarantula,/təˈɹæn.t͡ʃʊ.lə/
trucker,/ˈtɹʌkə/
criterion,/kɹɪˈtɪəɹi.ən/
curriculum,/kəˈɹɪkjələm/
eater,/ˈiː.tɚ/
ecologist,/iːˈkɒləd͡ʒɪst/
datum,/ˈdeɪtəm/
argue,/ˈɑː.ɡjuː/
diagnosis,/daɪəɡˈnəʊsɪs/
ellipsis,/ɪˈlɪpsɪs/
focus,/ˈfəʊ.kəs/
formula,/ˈfɔː.mjʊ.lə/
fungus,/ˈfʌŋ.ɡəs/
hypothesis,/haɪˈpɒθɪsɪs/
oasis,/əʊˈeɪsɪs/
parenthesis,/pəˈɹɛnθəsɪs/
phenomenon,/fəˈnɒm.ɪ.nən/
series,/ˈsɪə.ɹiːz/
stimulus,/ˈstɪm.jə.ləs/
stratum,/ˈstɹɑː.təm/
synthesis,/ˈsɪnθəsɪs/
synopsis,/sɪˈnɒpsɪs/
theses,/ˈθiːsiːz/
confrontation,/ˌkɒn.fɹənˈteɪ.ʃən/
vulnus,/ˈvʌlnəs/
Venetia,/vəˈniʃə/
xiphias,/ˈzɪfiəs/
pelta,/ˈpɛltə/
aper,/ˈeɪpɚ/
torso,/ˈtɔː.səʊ/
shortage,/ˈʃɔː(ɹ)tɪd͡ʒ/
ager,/ˈeɪ.dʒə/
glut,/ɡlʌt/
debate,/dɪˈbeɪt/
participate,/pɑː(ɹ)ˈtɪsɪpeɪt/
opus,/ˈəʊpəs/
opusculum,/oʊˈpʌs.kjuː.ləm/
breeze,/bɹiːz/
homo,/ˈhəʊ.məʊ/
homunculus,/hɒˈmʌŋk.jʊ.ləs/
sagitta,/səˈd͡ʒɪt.ə/
goujon,/ˈɡuːd͡ʒɒn/
pattern,/ˈpatən/
spew,/spjuː/
crust,/kɹʌst/
happiness,/ˈhæpinɪs/
trailer,/ˈtɹeɪlə(ɹ)/
Venus,/ˈviːnəs/
via,/ˈvaɪə/
veto,/ˈviːtəʊ/
diamond,/ˈdaɪ.ə.mənd/
sunrise,/ˈsʌnɹaɪz/
collapse,/k(ə)ˈlæps/
envelope,/ˈɛnvələʊp/
tarsand,/ˈtɑː(ɹ)sænd/
clit,/klɪt/
teeth,/ˈtiːθ/
abend,/ˈæbɛnd/
latus,/ˈleɪ.təs/
lento,/ˈlɛntəʊ/
leo,/ˈliːəʊ/
lex,/lɛks/
liber,/ˈlaɪbə(ɹ)/
liberator,/ˈlɪbəɹeɪtə(ɹ)/
libra,/ˈliːbrə/
heuristic,/hjuˈɹɪstɪk/
teleporter,/ˈtɛlɪpɔː(ɹ)tə(ɹ)/
diamondback,/ˈdaɪməndˌbæk/
cyberspace,/ˈsaɪ.bəˌspeɪs/
cafeteria,/ˌkafəˈtɪə̯.ɹi.ə/
bottomless,/ˈbɒtəm.ləs/
anal,/ˈeɪ.nəl/
dress,/dɹes/
gale,/ɡeɪl/
berg,/bɜːɡ/
flatulence,/ˈflæt͡ʃələns/
Boden,/ˈbəʊdən/
just,/d͡ʒʌst/
overegg,/ˌəʊvəɹˈɛɡ/
Marcus,/ˈmɑːkəs/
metropolis,/mɪˈtɹɒpəlɪs/
exaggerate,/ɛɡˈzæd͡ʒ.ə.ɹeɪt/
top,/tɒp/
obviate,/ˈɒb.viˌeɪt/
libido,/lɪˈbiː.dəʊ/
mano,/ˈmɑːnəʊ/
placebo,/pləˈsiː.bəʊ/
Zucker,/ˈzʌ.kəɹ/
parentheses,/pəˈɹɛnθəsiːz/
Khmer,/kəˈmɛə(ɹ)/
Kampuchea,/kæmpəˈt͡ʃiːə/
hierophant,/ˈhaɪəɹəˌfænt/
tsarina,/tsaˈɹiːnə/
tartan,/ˈtɑːt(ə)n/
darf,/dɑː(ɹ)f/
dem,/dɛm/
wag,/wæɡ/
suitcase,/ˈs(j)uːtkeɪs/
clothes,/kləʊ(ð)z/
bare,/bɛə/
naked,/ˈneɪkɪd/
ton,/tʌn/
nudism,/njuː.dɪzəm/
nudist,/ˈnudɪst/
naturist,/ˈneɪt͡ʃəɹɪst/
whole,/w/
anecdote,/ˈæn.ɪk.doʊt/
polytonic,/ˌpɑliˈtɑnɪk/
vehicle,/ˈviː.ɪ.kəl/
Persia,/ˈpɜː(ɹ).ʒə/
rude,/ɹuːd/
batman,/ˈbæt.mən/
outfox,/ˌaʊtˈfɒks/
outwit,/aʊtˈwɪt/
outsmart,/aʊtˈsmɑː(ɹ)t/
Jim,/d͡ʒɪm/
direct,/d(a)ɪˈɹɛkt/
femur,/ˈfiːmə(ɹ)/
practical,/ˈpɹæktɪkəl/
ob,/ɒb/
trait,/tɹeɪt/
lady,/ˈleɪdi/
ordinance,/ˈɔːdɪnəns/
bonjour,/bɒnˈʒʊə/
rad,/ɹæd/
rand,/ɹænd/
vines,/vaɪnz/
marriage,/ˈmæɹɪdʒ/
vane,/veɪn/
burglar,/ˈbɜːɡlə(ɹ)/
burgle,/ˈbɜːɡl̩/
burglarize,/ˈbɜː(ɹ)ɡləɹaɪz/
baffled,/ˈbæfl̩d/
keen,/kiːn/
derogatory,/dɪˈɹɒɡətɹi/
moment,/ˈməʊmənt/
rob,/ɹɔb/
monotonic,/ˌmɒnəˈtɒnɪk/
rhino,/ˈɹaɪ.nəʊ/
doh,/doʊ/
soh,/səʊ/
lah,/lɑː/
urchin,/ˈɜːtʃɪn/
quantitative,/ˈkwɒntɪtətɪv/
smith,/smɪθ/
rapid,/ˈɹæpɪd/
identification,/ɪˌdɛntɪfɪˈkeɪʃən/
Eskimo,/ˈɛs.kɪ.məʊ/
FUBAR,/ˈfuːbɑːɹ/
wack,/wæk/
manticore,/ˈmæntɪˌkɔɹ/
griffin,/ˈɡɹɪf.ɪn/
vinculum,/ˈvɪŋ.kjə.ləm/
nee,/neɪ/
neen,/niːn/
statistics,/stəˈtɪstɪks/
eth,/ɛ/
desert,/ˈdɛz.ət/
passer,/ˈpɑːsə(ɹ)/
turd,/tɜːd/
thorn,/θɔːn/
draft,/dɹɑːft/
draught,/dɹɑːft/
reply,/ɹɪˈplaɪ/
empty,/ˈɛmp.ti/
Rangoon,/ɹæŋˈɡuːn/
Yangon,/jàɴɡòʊɴ/
smog,/smɒɡ/
final,/ˈfaɪnl̩/
semester,/sɪˈmɛstə/
trimester,/ˈtɹ(a)ɪ.mɛs.tə(ɹ)/
per,/pɜː/
semi,/ˈsɛmi/
corporal,/ˈkɔː.pɹəl/
corporeal,/kɔːɹˈpɔːɹiəl/
incorporeal,/ɪŋkɔː(ɹ)ˈpɔːɹiəl/
Magyar,/ˈmæɡjɒɹ/
aglet,/ˈæ.ɡlət/
inevitable,/ɪˈnɛvɪtəbəl/
assertoric,/ˌæsɚˈtɔɹɪk/
jy,/d͡ʒ/
similar,/ˈsɪmələ/
exactitude,/ɪɡˈzæktɪt(j)uːd/
same,/seɪm/
distinctive,/dɪˈstɪŋktɪv/
entity,/ˈɛn.tɪ.ti/
auto,/ˈɔːtəʊ/
turmeric,/ˈtɜɹ.məɹ.ɪk/
bobby,/ˈbɒbi/
Cherokee,/ˌt͡ʃɛ.ɹəˈkiː/
Sequoyah,/səˈkwɔɪə/
independent,/ˌɪn.dɪˈpɛn.dənt/
alternative,/ɒlˈtɜː(ɹ).nə.tɪv/
traveller,/ˈtɹævələ/
traveler,/ˈtɹæv.lɚ/
exotic,/ɪɡˈzɒtɪk/
ironic,/aɪˈɹɒn.ɪk/
syphilis,/ˈsɪfɪlɪs/
beast,/biːst/
auto-,/ˈɔː.tə-/
sedan,/səˈdæn/
saloon,/səˈlun/
guard,/ɡɑːd/
fender,/ˈfɛnd.ə(ɹ)/
sheet,/ʃiːt/
logician,/ləˈd͡ʒɪʃən/
bead,/biːd/
best,/ˈbɛst/
pyrotechnic,/ˌpaɪɹoʊˈtɛknɪk/
pyro,/ˈpaɪ.ɹəʊ/
Leningrad,/ˈlɛn.ɪnˌɡræd/
fealty,/ˈfjuːti/
fuga,/ˈfjuːɡə/
vallum,/ˈvæləm/
wynn,/wɪn/
automobile,/ˈɔː.tə.məˌbiːl/
lid,/lɪd/
caiman,/ˈkeɪ.mən/
gar,/ɡɑː/
skid,/skɪd/
centaur,/ˈsɛn.tɔː/
mensch,/mɛnt͡ʃ/
wafer,/ˈweɪfə/
muzzle,/ˈmʌzəl/
speaker,/ˈspikɚ/
scilicet,/ˈsɪlɪˌsɛt/
macadamization,/məˌkædəmɪˈzeɪʃən/
vaporware,/ˈveɪ.pə.wɛə(ɹ)/
Londinium,/lʌnˈdɪn.ɪ.əm/
sabre,/ˈseɪ.bə(ɹ)/
conversation,/ˌkɒn.vəˈseɪ.ʃən/
culture,/ˈkʌlt͡ʃə(ɹ)/
yogh,/jɒɡ/
viper,/ˈvaɪpɚ/
wasp,/wɒsp/
hippogriff,/ˈhɪpəɡɹɪf/
frog,/fɹɒɡ/
lammergeier,/ˈlæməɡaɪə/
puppy,/ˈpʌpi/
sow,/saʊ/
tigress,/ˈtaɪ.ɡɹɪs/
cob,/kɑb/
cygnet,/ˈsɪɡ.nɪt/
eyrie,/ˈɪə.ɹi/
grasshopper,/ˈɡɹɑːsˌhɒpə(ɹ)/
hop,/hɒp/
ethnic,/ˈɛθ.nɪk/
gander,/ˈɡæn.də(ɹ)/
wether,/ˈwɛðɚ/
tup,/tʌp/
tender,/ˈtɛn.də(ɹ)/
sacrifice,/ˈsækɹɪfaɪs/
carrier,/ˈkæɹ.ɪ.ə/
sexist,/ˈsɛksɪst/
telephone,/ˈtɛl.ɪˌfəʊn/
mode,/moʊd/
scale,/skeɪl/
basketball,/ˈbɑːs.kɪt.bɔːl/
ovine,/ˈəʊvaɪn/
baa,/bɑː/
bleat,/ˈbliːt/
spim,/spɪm/
iso,/ˈaɪsəʊ/
elephantine,/ɛl.əˈfæn.tin/
hen,/hɛn/
gosling,/ˈɡɒzlɪŋ/
lice,/laɪs/
fucker,/ˈfʌk.ə(ɹ)/
motherfucking,/ˈmʌðə(ɹ)ˌfʌkɪŋ/
fucking,/ˈfʌkɪŋ/
fuckup,/ˈfʌkʌp/
Eeyore,/ˈiː.jɔː(ɹ)/
hutch,/hʌt͡ʃ/
vespine,/ˈvɛspaɪn/
hippo,/ˈhɪpəʊ/
owlet,/ˈaʊlət/
doe,/dəʊ/
buck,/bʌk/
disseminate,/dɪˈsɛmɪˌneɪt/
crimp,/kɹɪmp/
thread,/θɹɛd/
entire,/ɪnˈtaɪə/
pokey,/ˈpoʊ.ki/
wasteland,/ˈweɪs(t)ˌland/
murder,/ˈmɜːdə(ɹ)/
optics,/ˈɒptɪks/
foo,/fuː/
worm,/wɜːm/
spirit,/ˈspɪɹɪt/
lattice,/ˈlæt.ɪs/
cancer,/ˈkænsə/
Capricornus,/ˌkæpɹɪˈkɔːnəs/
rego,/ˈɹɛdʒəʊ/
toad,/toʊd/
piglet,/ˈpɪɡ.lət/
sheepfold,/ˈʃiːp.fəʊld/
obese,/oʊˈbis/
observatory,/əbˈzɜːvət(ə)ɹi/
bark,/bɑːk/
fingernail,/ˈfɪŋɡɚˌneɪl/
vacation,/vəˈkeɪ.ʃ(ə)n/
colorful,/ˈkʌlɚfəl/
squeeze,/skwiːz/
rub,/ɹʌb/
wipe,/waɪp/
thumbnail,/ˈθʌm.neɪl/
rouge,/ɹuːʒ/
attraction,/əˈtɹækʃən/
attract,/əˈtɹækt/
attractive,/əˈtɹæktɪv/
canvas,/ˈkænvəs/
carriage,/ˈkæɹɪd͡ʒ/
cart,/kɑːt/
chest,/t͡ʃɛst/
chief,/t͡ʃiːf/
countable,/ˈkaʊn.tə.bəl/
grub,/ɡɹʌb/
Weltschmerz,/ˈvɛltˌʃmɛːts/
world-weary,"/ˈwɜːld ˌwɪəɹi/"
clue,/kluː/
responsible,/ɹɪˈspɒnsəbəl/
unidentified,/ˌʌnaɪˈdɛntɪfaɪd/
uncomfortable,/ʌnˈkʌmf.tə.bəl/
insistence,/ɪnˈsɪstəns/
opposition,/ˌɒp.əˈzɪʃ.ən/
oppose,/əˈpəʊz/
opposite,/ˈɒpəzɪt/
socialist,/ˈsəʊʃəlɪst/
detonator,/ˈdɛt.ə.neɪ.tə(ɹ)/
deny,/dɪˈnaɪ/
anonymous,/əˈnɒn.ə.məs/
tumult,/ˈtjuː.mʌlt/
childhood,/ˈt͡ʃaɪldhʊd/
neighbour,/ˈneɪbə/
pash,/pæʃ/
snog,/snɒɡ/
eau,/juː/
neighbor,/ˈneɪ.bɚ/
vulcanize,/ˈvʌl.kə.naɪz/
biannual,/bʌɪˈanjuːəl/
children,/ˈt͡ʃɪldɹən/
beauty,/ˈbjuːti/
Gdańsk,/ɡəˈdænsk/
Cracow,/ˈkɹækaʊ/
Kraków,/ˈkɹækɒf/
Azores,/əˈzɔːz/
Oporto,/əˈpɔː(ɹ)təʊ/
duty,/ˈdjuː.ti/
autopoiesis,/ˌɔːtəʊpɔɪˈiːsɪs/
glasses,/ˈɡlasɪz/
crack,/kɹæk/
eyeglasses,/ˈaɪ.ɡlæsɪz/
credit,/ˈkɹɛdɪt/
comfort,/ˈkʌm.fət/
